Survey Year,Census Region,Census Division,Four Largest States,Type of Home  (Respondent answer),The Final Weight,Heat Deg-Days: Base65 01 TO 12-2005 (Inoculated),Cool Deg-Days: Base65 01 TO 12-2005 (Inoculated),Kilowatt Hours Of Electricity Used,Electric Annual Use In Thousands of BTU,CCFS (Hundred Cubic Feet) Of Natural Gas,Natural Gas Annual Use In Thousands Of BTU,Electric Dryer Use (Estimated) in Thousands of BTU,Electric Dishwasher Use (Estimated) in Thousands of BTU,Electric Freezer Use (Estimated) in Thousands of BTU,Electric Refrigerator Use (Estimated) in Thousands of BTU,Electric AC Use (Estimated) in Thousands of BTU,Electric Water Heat Use (Estimated) in Thousands of BTU,Electric Space Heat Use (Estimated) in Thousands of BTU,Electric Appliance Use (Estimated) in Thousands of BTU,Natural Gas Appliance Use (Estimated) in Thousands of BTU,Natural Gas Water Heat Use (Estimated) in Thousands of BTU,Natural Gas Space Heat Use (Estimated) in Thousands of BTU
2001,4,9,2,2,22286,1787,2013,6232,21265,611,62872,3171,0,0,4069,2588,0,0,14608,9578,23088,30206
2001,1,1,0,2,14811,777,5312,6949,23709,1140,117326,0,1287,0,3530,6884,0,0,13295,9661,23433,84232
2001,1,1,0,3,12424,777,5312,8201,27983,26,2631,0,0,0,2692,0,4731,15876,4684,2631,0,0
2001,4,9,2,2,21933,1522,2427,7949,27122,738,75940,0,2847,0,4061,3390,0,0,19671,0,41463,34477
2001,4,9,2,4,16971,828,2443,3521,12013,78,7986,0,0,0,3287,0,0,3954,4772,0,7986,0
2001,4,9,2,2,19375,828,2443,2565,8751,453,46592,1611,0,0,3344,0,0,0,5407,0,10992,35600
2001,3,6,0,1,20188,1833,2565,8176,27897,0,0,0,0,4388,5445,4467,8012,0,9973,0,0,0
2001,1,1,0,2,14587,696,5914,3065,10458,87,8952,1418,0,0,1460,691,0,0,8307,0,8952,0
2001,1,1,0,4,14587,696,5914,3651,12457,0,0,2202,0,0,1013,494,4086,0,6864,0,0,0
2001,2,4,0,2,34182,1545,4422,19423,66271,1446,148793,6866,3977,0,6991,13895,0,0,45385,0,47472,101321
2001,4,8,0,4,16346,5161,1093,6395,21818,381,39222,0,0,0,4100,8455,0,0,9263,9424,14856,14942
2001,4,8,0,2,22942,5161,1093,27459,93690,616,63386,4816,1933,19021,8331,21992,0,0,63367,35653,10943,16790
2001,4,8,0,2,22942,663,5576,7632,26040,1132,116483,3445,563,0,6593,0,0,0,19447,0,30793,85690
2001,4,8,0,2,15744,1018,5356,14362,49003,749,77072,3864,4296,0,10927,0,0,0,38076,0,23337,53735
2001,4,8,0,5,30500,912,5675,7379,25177,111,11422,0,478,0,2117,3100,3610,10787,5563,11422,0,0
2001,3,5,4,2,50871,3308,522,16404,55970,0,0,2506,0,0,10827,19686,6713,4389,14355,0,0,0
2001,3,7,3,2,23192,2521,1545,16076,54851,398,40954,6443,0,0,5835,18971,0,0,30045,0,15642,25312
2001,2,3,0,4,16847,693,6877,1894,6462,0,0,0,0,0,567,0,1078,3807,1010,0,0,0
2001,3,5,4,2,34823,3458,416,6084,20759,0,0,828,0,1440,2103,7249,2240,1442,7725,0,0,0
2001,1,2,1,3,21796,1251,4242,5735,19568,422,43423,0,0,0,2465,4400,0,0,12703,7956,16353,19114
2001,1,2,1,3,21796,1251,4242,5444,18574,830,85419,0,1912,0,3912,3786,0,0,10876,6358,27687,51374
2001,1,2,1,5,32598,1216,4298,2884,9840,391,40234,0,0,0,4000,800,0,1421,3619,3698,13155,23381
2001,1,2,0,2,21073,1083,4931,15770,53807,0,0,6335,0,4293,6075,11643,6256,0,29833,0,0,0
2001,2,3,0,2,36782,849,5936,4532,15463,1157,119055,1678,0,0,5160,2042,0,0,8261,0,18661,100394
2001,2,3,0,2,33948,849,5936,10466,35710,641,65959,7710,1435,3409,2231,5557,0,0,27922,6653,19402,39904
2001,2,4,0,4,20716,1270,4984,13080,44629,834,85867,0,0,0,6731,11685,0,0,26213,3029,29719,53119
2001,4,8,0,2,15990,912,5675,10841,36989,1466,150851,5395,0,0,5836,0,0,1717,29436,0,25273,125578
2001,3,5,4,2,38392,3308,522,11173,38122,0,0,2526,0,2969,3673,9764,5975,3315,15395,0,0,0
2001,3,6,0,4,16199,2716,1291,16423,56037,0,0,9310,2166,0,3986,12601,10043,5614,23793,0,0,0
2001,3,7,3,1,39534,2947,1376,26681,91036,0,0,5412,4694,0,12278,20941,15375,6881,35561,0,0,0
2001,4,9,2,2,19740,828,2443,3832,13075,353,36324,1227,439,0,1911,0,0,0,11164,5018,13396,17910
2001,3,6,0,2,13499,1833,2565,13846,47243,0,0,2209,0,3711,4876,5560,6591,12585,17631,0,0,0
2001,1,2,1,4,20434,1216,4298,2949,10062,320,32928,0,0,0,3026,0,0,0,7036,2648,6974,23306
2001,2,3,0,5,29511,931,5855,7578,25857,242,24936,0,0,0,1980,2148,0,15456,6273,9057,15879,0
2001,2,3,0,5,32586,931,5855,5839,19923,353,36344,0,0,2550,4808,2952,0,0,12163,3784,6634,25926
2001,2,4,0,5,19058,922,7153,3659,12486,403,41456,0,510,0,3553,2007,0,0,6926,6387,11407,23662
2001,2,4,0,3,16676,922,7153,13874,47338,863,88803,4218,3658,3859,4073,10404,0,0,32861,0,25262,63541
2001,2,4,0,2,28588,1405,4720,26212,89435,834,85819,0,4710,5800,14261,18867,0,0,56307,6670,21090,58059
2001,2,4,0,2,34182,1545,4422,8209,28009,534,54949,2150,1845,0,3053,9899,0,0,15057,0,18649,36300
2001,2,4,0,2,34182,1545,4422,15160,51726,751,77278,3058,4536,3193,4963,14849,0,0,31914,0,21659,55619
2001,3,5,4,2,34029,3294,545,20291,69233,0,0,2618,0,5095,4476,16962,7811,2583,37401,0,0,0
2001,1,2,0,5,20988,961,4850,2849,9721,205,21052,0,0,0,2736,996,0,0,5989,0,5337,15715
2001,1,2,0,5,20988,961,4850,3040,10372,233,23924,0,0,0,3130,1105,0,0,6137,0,6309,17615
2001,1,2,0,2,15403,961,4850,8553,29184,537,55263,0,2438,1537,3616,5257,0,0,20311,6626,20165,28472
2001,3,5,4,4,50871,3308,522,8816,30080,0,0,0,0,0,4833,11736,4602,2408,6501,0,0,0
2001,3,5,4,2,25595,3308,522,22017,75122,0,0,5138,1722,2497,5875,18416,11463,2665,36703,0,0,0
2001,3,5,4,2,28262,3308,522,10135,34581,0,0,3001,0,0,4404,14157,4746,1160,10114,0,0,0
2001,3,6,0,2,20249,2716,1291,23719,80929,0,0,4575,2295,0,7434,22180,9101,14151,28063,0,0,0
2001,4,9,2,2,17547,828,2443,5428,18522,431,44352,2087,1432,1792,2217,0,0,0,16305,5986,15155,23211
2001,4,9,2,3,43412,2041,1849,4806,16398,379,38999,0,1211,0,6020,2702,0,0,7676,7069,11870,20060
2001,1,2,1,3,16110,638,5957,5203,17753,1284,132124,0,0,2810,2620,0,0,2186,12947,14171,25731,92222
2001,1,2,1,2,16110,638,5957,4076,13907,1040,107016,0,0,0,3907,637,0,830,8533,3652,16178,87186
2001,1,2,1,4,19332,638,5957,7333,25020,1602,164846,0,0,4529,2294,2431,0,0,20295,15241,27673,121932
2001,1,2,1,5,21694,684,6191,4455,15200,0,0,0,0,0,1422,0,1825,9572,2381,0,0,0
2001,3,5,0,3,31539,1936,2164,18429,62882,0,0,3654,0,0,8169,14815,7709,19161,13028,0,0,0
2001,3,5,0,2,39557,1936,2164,9480,32346,0,0,1832,0,0,4095,6782,3864,8981,8624,0,0,0
2001,3,6,0,1,13499,2716,1291,17368,59260,0,0,0,0,0,6076,11009,12474,7513,22188,0,0,0
2001,3,6,0,2,13499,2716,1291,28588,97542,0,0,4710,4085,6506,7654,20905,13380,12040,43563,0,0,0
2001,3,5,0,2,30895,1648,2592,13339,45514,0,0,4031,2022,4162,5172,9498,0,0,30844,0,0,0
2001,3,5,0,2,27225,1648,2592,14202,48456,546,56192,6530,0,2341,5596,10963,10146,0,21751,0,0,56192
2001,3,7,0,2,18518,2604,1718,4822,16453,465,47849,0,0,0,4237,5101,0,0,7115,4754,17509,25586
2001,1,2,0,3,18474,1404,4168,8432,28770,1932,198803,0,0,1721,3796,4839,8598,0,11537,26522,0,172281
2001,1,2,0,3,18474,1404,4168,2731,9318,236,24284,1923,0,0,1563,0,0,0,7755,0,6803,17481
2001,2,3,0,2,33948,849,5936,9426,32162,1066,109691,0,2138,0,3558,8537,0,0,20067,10623,26520,72548
2001,2,3,0,2,33948,849,5936,12908,44042,857,88185,0,0,0,9066,8074,0,0,26902,2876,12739,72570
2001,2,3,0,2,33948,849,5936,9076,30967,1422,146324,0,585,0,5682,3971,0,0,21314,4469,24435,117420
2001,2,3,0,2,33948,1154,5316,12105,41302,2158,222058,0,3814,2877,5129,11951,0,1399,22823,6610,45963,169485
2001,2,4,0,5,19058,922,7153,3602,12290,188,19299,0,1241,0,2242,1894,0,0,8154,3428,6122,9749
2001,2,4,0,2,25894,1297,5106,16169,55169,921,94771,5740,2880,6025,3897,12471,0,0,38801,0,26221,68550
2001,3,5,4,2,42536,3494,516,13325,45465,0,0,3697,1855,0,5457,14081,6450,3082,16395,0,0,0
2001,4,9,2,4,16979,135,2642,5472,18671,816,83947,2633,0,1889,2181,0,0,0,16490,8963,26121,48863
2001,2,3,0,2,26808,653,7526,10091,34430,0,0,2282,1566,0,5059,4908,8642,0,15821,0,0,0
2001,3,5,4,2,25595,3308,522,15324,52285,0,0,6094,2042,0,4659,11261,13287,2327,20751,0,0,0
2001,3,7,3,2,20473,2947,1376,40106,136842,0,0,6137,4558,3251,25630,28280,24441,14899,43592,0,0,0
2001,3,5,0,2,27796,1139,4068,7021,23957,0,0,2464,0,2089,2487,0,7351,0,14119,0,0,0
2001,1,2,1,4,32598,1251,4242,4491,15323,120,12348,0,0,0,3508,3195,0,0,8620,3089,1551,7708
2001,1,2,0,3,20399,1404,4168,11254,38399,861,88625,0,0,0,14126,7843,0,0,16430,0,7696,80929
2001,2,3,0,3,33948,849,5936,9110,31083,789,81188,2204,1513,3872,4219,7158,0,0,19706,4747,16154,60287
2001,2,4,0,5,25729,1297,5106,3169,10812,271,27874,0,0,0,2609,1848,0,0,6355,4497,7792,15585
2001,3,5,4,2,56550,3494,516,9469,32308,0,0,2446,683,0,5500,8507,3222,2239,12840,0,0,0
2001,4,9,2,2,40893,1137,1734,3985,13597,423,43527,0,0,0,6134,0,0,0,7463,7732,13039,22756
2001,4,9,2,5,18456,1137,1734,3302,11266,83,8541,0,0,0,2499,0,0,0,8767,2312,3725,2504
2001,2,4,0,2,22365,1294,4665,11758,40120,1400,144039,7949,0,0,4883,2644,0,1690,30903,9861,30945,103233
2001,3,5,0,3,59508,1936,2164,16023,54670,0,0,5629,1509,0,3287,11372,8746,8212,23053,0,0,0
2001,3,7,3,2,26357,1937,3402,24437,83380,0,0,3284,2817,4118,9553,16904,14184,13900,28839,0,0,0
2001,3,7,3,2,24726,1937,3402,3065,10457,680,69990,0,0,0,2423,2220,0,0,5814,8243,14380,47367
2001,3,7,3,3,33589,1937,3402,12809,43704,1670,171843,0,0,0,3911,13228,0,0,26565,11514,48783,111546
2001,1,2,0,1,38710,515,5831,14571,49716,0,0,2671,2970,1678,5396,3369,10435,1090,29426,0,0,0
2001,1,2,0,3,28587,1404,4168,9269,31626,1033,106323,0,0,0,8323,5925,0,0,17378,9734,18843,77746
2001,4,9,2,2,20571,2256,2869,12486,42602,644,66268,0,1396,0,4719,7865,0,0,30018,35878,10641,19749
2001,4,9,2,2,20571,2256,2869,23989,81850,844,86848,0,3935,4007,10151,23700,0,0,47999,40787,14940,31121
2001,4,9,2,2,20571,2256,2869,6094,20793,507,52170,0,1345,0,4546,5816,0,0,10431,7906,14969,29295
2001,1,2,1,5,51553,638,5957,4995,17043,626,64415,2187,3243,0,1973,2084,0,0,12986,0,25450,38965
2001,2,4,0,2,22365,1294,4665,9541,32556,510,52493,2269,634,2129,4013,9288,6771,0,12484,0,0,52493
2001,2,4,0,2,22365,1294,4665,16280,55547,986,101459,3077,2112,0,10780,10756,0,0,34011,0,21633,79826
2001,4,9,2,5,17547,828,2443,3537,12069,313,32238,0,0,0,2324,0,0,0,9745,6703,11014,14521
2001,1,1,0,2,25295,696,5914,7150,24396,79,8129,2036,569,0,10232,3433,0,0,10731,0,8129,0
2001,1,2,0,3,23093,1404,4168,5163,17616,1478,152086,0,0,0,4213,3660,0,0,9743,11618,20568,119900
2001,1,2,0,3,28587,1404,4168,5912,20172,614,63155,2362,0,2354,2485,0,5232,0,12455,5056,0,58099
2001,1,2,0,3,31565,1404,4168,3884,13252,1309,134713,0,0,3214,5974,0,0,0,7278,0,17439,117274
2001,1,2,0,3,28587,1404,4168,4490,15320,580,59682,0,0,0,6124,0,0,0,9196,8869,15587,35226
2001,1,2,0,3,28587,1404,4168,1022,3487,279,28709,0,0,0,863,1191,0,0,1433,1679,2862,24168
2001,4,9,2,2,18748,1787,2013,2580,8804,311,32036,2081,0,0,3952,0,0,0,4852,2980,10078,18978
2001,1,2,1,2,24165,638,5957,7169,24461,910,93639,2456,0,1177,1715,3365,5393,0,13988,9507,0,84132
2001,2,3,0,5,25920,973,5641,3131,10683,313,32166,0,0,0,2390,2561,0,0,5732,0,7863,24303
2001,2,4,0,2,18625,1294,4665,6304,21509,0,0,2304,1156,2257,3148,4455,0,0,13906,0,0,0
2001,2,4,0,2,17396,1294,4665,11594,39558,810,83358,2555,1754,2733,4838,7660,0,0,27060,0,17661,65697
2001,3,7,3,1,29651,2995,1542,18309,62470,0,0,4211,0,0,6253,15718,8997,6000,25502,0,0,0
2001,3,7,3,2,22393,1937,3402,9968,34011,449,46202,4073,1635,2269,3024,10013,0,0,20974,0,14998,31204
2001,3,7,3,2,27910,1937,3402,6644,22669,411,42292,3923,0,0,2913,7101,0,1248,11407,3168,11074,28050
2001,3,7,3,2,17395,2521,1545,19178,65435,250,25725,0,2184,11548,13802,9093,0,1731,40809,2424,9796,13505
2001,4,9,2,5,17547,828,2443,2581,8807,416,42853,0,0,0,2720,0,0,0,6087,8285,13613,20955
2001,4,9,2,2,19375,828,2443,3664,12502,703,72295,0,619,0,3588,0,0,0,8914,17723,16085,38487
2001,1,1,0,2,10940,696,5914,16763,57195,1081,111274,13397,0,0,5700,6807,0,0,44688,7409,20852,83013
2001,1,2,0,5,28587,1404,4168,3064,10455,499,51394,0,0,0,2954,2787,0,0,4714,6060,10331,35003
2001,1,2,0,4,23093,1404,4168,7044,24034,1300,133770,0,0,0,5443,5103,0,0,13488,8245,14054,111471
2001,3,7,3,4,22586,3086,1189,3265,11140,339,34838,0,0,0,1744,4412,0,0,4984,0,14585,20253
2001,3,7,3,2,37062,3086,1189,11984,40889,176,18110,0,0,0,3387,10316,0,8724,18462,7013,11097,0
2001,4,9,2,5,22740,1820,2094,6193,21132,147,15142,0,1258,0,2623,3240,0,7290,7979,0,15142,0
2001,2,3,0,2,28170,1064,5530,5014,17108,608,62563,2008,0,0,3411,4671,0,0,9026,5594,17223,39746
2001,2,3,0,3,22536,1064,5530,6584,22465,542,55772,0,1092,2560,2702,6124,0,0,13639,1172,10566,44034
2001,3,7,3,2,19768,2806,1342,26130,89156,0,0,2408,0,4243,13710,19936,13333,11706,30471,0,0,0
2001,3,7,3,1,30710,2806,1342,12627,43083,77,7888,0,0,0,4498,13856,10396,5572,8761,7888,0,0
2001,1,1,0,4,15784,781,5791,4340,14807,0,0,0,0,0,4466,1736,0,0,8605,0,0,0
2001,1,1,0,2,11872,781,5791,9053,30889,0,0,1816,0,0,3420,0,8818,0,18651,0,0,0
2001,1,2,0,3,28587,1404,4168,7799,26610,627,64525,0,0,0,5560,5847,0,0,15203,7112,13767,43646
2001,1,2,0,3,28587,1404,4168,4749,16204,1019,104855,0,0,0,3869,3174,0,0,9161,13054,25379,66422
2001,2,3,0,2,17248,863,5637,8287,28275,737,75837,0,3370,3510,4159,3011,0,1236,19869,9495,21484,44858
2001,4,9,2,5,17893,446,1539,3389,11561,216,22196,0,0,0,3765,0,0,0,7796,8532,13664,0
2001,4,9,2,5,17893,446,1539,2607,8895,196,20159,0,0,0,2801,0,0,0,6094,7749,12410,0
2001,4,9,0,5,20946,71,4993,2653,9052,0,0,0,0,0,1127,0,1860,3368,2697,0,0,0
2001,4,9,0,5,20946,71,4993,4729,16135,0,0,0,0,0,1430,0,3842,7988,2875,0,0,0
2001,4,9,0,2,15756,106,4670,6217,21212,760,78204,3076,0,3598,4471,0,0,0,16741,0,15169,63035
2001,2,3,0,1,18780,973,5641,8340,28456,540,55566,2361,0,2213,4072,4796,0,0,19588,4399,13567,37600
2001,2,3,0,2,16085,1064,5530,19306,65872,0,0,9267,0,5406,4613,5574,14398,0,41287,0,0,0
2001,2,3,0,2,16085,1064,5530,7961,27163,0,0,2687,1079,2883,4698,5663,0,0,16802,0,0,0
2001,3,7,3,2,19768,2806,1342,20511,69984,169,17364,0,0,4095,8184,24824,0,10879,26097,6198,11166,0
2001,3,5,0,2,22157,1025,4095,18094,61737,0,0,4841,791,9041,5356,9113,10721,0,36547,0,0,0
2001,3,5,0,4,31646,1025,4095,6407,21861,0,0,0,0,0,2821,1530,4022,9459,4029,0,0,0
2001,1,2,0,4,38005,1404,4168,3536,12065,763,78513,0,0,0,3774,1266,0,0,7025,0,10676,67837
2001,4,9,0,2,12605,106,4670,18219,62163,400,41160,9496,0,0,9000,0,16566,0,36597,0,0,41160
2001,4,9,0,2,12605,106,4670,8724,29766,669,68840,4093,2053,3192,3414,0,0,0,26352,0,18677,50163
2001,4,9,0,2,15756,106,4670,12801,43677,886,91169,5201,2609,3811,6613,0,0,0,37064,0,23001,68168
2001,3,5,0,2,37974,1902,2251,12490,42616,0,0,2416,0,2816,3056,8480,5097,9209,16774,0,0,0
2001,3,7,3,2,29651,2947,1376,10534,35942,0,0,2568,0,0,3166,9522,5638,5219,12397,0,0,0
2001,1,2,1,5,22562,1216,4298,2676,9131,27,2778,0,0,0,5925,0,0,0,3206,2778,0,0
2001,1,2,1,5,16347,1216,4298,3345,11413,12,1235,0,0,0,2242,1369,0,0,7802,195,542,498
2001,1,2,0,3,27712,1404,4168,4700,16037,1460,150266,0,0,0,6282,0,0,0,9755,11906,20295,118065
2001,1,2,0,3,30599,1404,4168,3593,12259,1190,122497,0,0,0,4362,2235,0,0,5662,10428,18604,93465
2001,2,3,0,4,19045,863,5637,8542,29145,49,5090,0,0,0,2693,1964,0,17854,6634,0,5090,0
2001,4,9,0,2,18907,71,4993,11110,37907,1000,102900,4319,0,3065,1990,0,9566,0,26351,0,0,102900
2001,4,9,0,1,27835,106,4670,11225,38300,0,0,2513,702,2939,4640,409,3311,16876,13064,0,0,0
2001,4,9,0,1,25208,106,4670,19934,68015,0,0,2724,2337,3414,7265,0,8128,26680,25942,0,0,0
2001,2,3,0,2,50081,1064,5530,15304,52217,1070,110103,3551,2284,2930,7864,10614,0,1449,32290,0,33215,76888
2001,3,7,3,2,31627,2580,2340,20708,70654,105,10836,3369,2313,0,8083,18778,0,17470,26323,0,10836,0
2001,4,8,0,2,17441,592,6074,11141,38013,0,0,3389,3768,2204,2995,2569,0,0,32449,0,0,0
2001,1,2,1,5,27244,1216,4298,3444,11751,50,5145,0,0,0,2104,928,0,0,8719,5145,0,0
2001,1,2,1,4,27593,1216,4298,7291,24877,154,15847,1768,0,3572,5647,1791,0,0,17439,961,2929,11957
2001,1,2,1,5,55186,1216,4298,7031,23990,0,0,0,3699,0,2857,4972,0,0,16161,0,0,0
2001,1,2,0,3,23093,1404,4168,14609,49846,0,0,1922,0,3277,4071,2152,7282,24624,11717,0,0,0
2001,1,2,0,5,16414,1271,4398,3294,11240,229,23604,0,0,0,2226,3056,0,0,5958,0,7944,15660
2001,2,3,0,4,29511,931,5855,4127,14080,910,93645,0,0,0,2476,2238,0,0,9366,9094,15945,68606
2001,2,3,0,2,33948,849,5936,8418,28722,1555,160010,3795,0,2338,6352,3152,0,0,19218,9954,33873,116183
2001,2,3,0,2,16974,863,5637,3315,11311,1212,124715,0,0,0,3020,0,0,0,8291,9447,16508,98760
2001,3,7,3,2,37062,3086,1189,14641,49956,504,51875,0,2210,5617,5681,15743,0,0,28532,6039,29414,16422
2001,4,9,0,5,29691,106,4670,5431,18529,0,0,0,0,0,1845,0,3000,9739,3945,0,0,0
2001,4,9,0,2,15756,106,4670,21188,72295,0,0,4127,2070,1467,2236,0,10933,19615,39511,0,0,0
2001,4,9,0,2,15756,106,4670,7020,23952,699,71927,2300,1579,2497,3281,0,0,1252,19419,0,18688,53239
2001,3,5,0,3,28564,1936,2164,35588,121426,0,0,7037,0,0,7033,26015,18640,20353,49385,0,0,0
2001,3,7,3,2,29651,2947,1376,15615,53278,0,0,3247,2816,0,4713,13612,11953,4893,18107,0,0,0
2001,3,5,0,2,36300,1648,2592,12117,41343,218,22432,3510,1761,3624,4420,4865,0,2338,29720,0,7087,15345
2001,3,5,0,2,34416,1648,2592,14425,49218,299,30767,2746,3054,5157,3838,9862,10211,0,25307,0,0,30767
2001,3,5,0,2,21779,1648,2592,10798,36843,253,26061,4223,0,4049,4603,0,9024,0,23216,0,0,26061
2001,3,7,3,2,18544,1828,4280,9247,31551,597,61431,4113,1651,2609,6065,6577,0,0,18909,0,11809,49622
2001,1,2,1,5,27593,1216,4298,1283,4378,83,8541,0,0,0,1119,0,0,0,3259,8541,0,0
2001,1,2,0,2,27264,1045,4781,20123,68659,0,0,2593,1780,0,5070,5802,11198,25499,21090,0,0,0
2001,1,2,0,2,27264,1045,4781,20397,69595,0,0,2854,797,4903,3732,8875,7579,28125,21284,0,0,0
2001,1,2,0,5,27619,1271,4398,1335,4555,206,21235,0,0,0,1258,915,0,0,2382,2283,3908,15044
2001,3,7,3,2,23251,2875,1568,21213,72379,0,0,8625,3469,4730,3289,13902,12333,9305,33550,0,0,0
2001,1,2,0,2,15403,961,4850,19347,66012,0,0,3125,0,0,6124,6142,5823,29505,18418,0,0,0
2001,2,3,0,2,46951,713,6796,16656,56830,1014,104341,0,4058,4375,8278,7242,0,1489,39821,5031,31907,67403
2001,4,9,2,2,19469,1050,1290,4685,15985,600,61740,0,0,0,5557,0,0,0,10428,13187,21917,26636
2001,4,9,2,2,33959,2041,1849,14424,49215,0,0,2524,705,0,5821,9731,7531,6813,19319,0,0,0
2001,2,3,0,2,13450,590,7927,9451,32247,0,0,0,1152,5532,3384,4175,0,0,24688,0,0,0
2001,2,4,0,5,16773,1294,4665,3531,12048,146,15015,0,0,0,2571,2353,0,0,7124,0,6508,8507
2001,3,5,4,2,31795,4151,224,11397,38887,0,0,3091,2122,0,11268,0,6521,2427,18671,0,0,0
2001,3,5,4,1,30625,2726,992,4838,16507,0,0,0,0,0,4539,2414,2840,2894,3820,0,0,0
2001,3,5,4,2,23036,2726,992,15721,53640,0,0,0,0,0,4659,17135,10032,8259,13555,0,0,0
2001,3,7,0,2,17927,2078,3287,14561,49682,640,65856,6022,0,0,3038,19389,0,0,27255,0,22206,43650
2001,1,2,1,5,27244,1216,4298,9662,32968,361,37096,0,0,0,3675,3696,0,17916,7681,8252,28844,0
2001,1,2,1,2,27244,1251,4242,20784,70915,2367,243564,0,3520,0,8033,16403,0,0,46479,5726,39091,198747
2001,1,2,0,2,27264,1083,4931,24895,84944,0,0,2983,2559,4816,8950,11071,0,27844,37079,0,0,0
2001,1,2,0,2,27264,1083,4931,9538,32544,0,0,1781,1528,5751,3573,1755,5313,0,21903,0,0,0
2001,1,2,0,2,19630,1045,4781,5891,20100,1053,108354,0,2616,0,3514,6399,0,0,10187,8160,19221,80973
2001,2,3,0,2,23806,863,5637,5272,17988,1233,126876,0,1694,0,7087,2502,0,0,8399,12440,22581,91855
2001,3,7,3,2,45469,3086,1189,20662,70498,601,61855,2834,4203,0,7254,32141,0,0,31103,7692,23556,30607
2001,3,6,0,2,12664,1797,2620,6402,21845,233,23924,0,0,10149,4957,0,0,0,16888,3620,5973,14331
2001,3,6,0,2,15674,1907,2760,18964,64705,1005,103415,0,0,0,7940,18766,0,5310,32689,14216,23537,65662
2001,4,9,0,1,12861,531,5897,24514,83641,0,0,0,0,0,6320,0,19524,35649,22148,0,0,0
2001,4,9,0,1,16076,357,6860,23381,79776,0,0,3676,0,0,5196,4189,15512,34533,20346,0,0,0
2001,2,4,0,2,15216,1713,4249,13934,47543,740,76146,3894,636,0,5314,16684,0,0,25545,0,21002,55144
2001,3,7,3,2,22586,3086,1189,18424,62863,592,60917,4536,2276,0,10155,22127,0,0,30581,0,24926,35991
2001,3,7,3,2,23251,2875,1568,32253,110047,0,0,8769,5080,4155,8447,25499,17749,18393,39959,0,0,0
2001,4,9,2,2,23856,446,1539,7329,25007,0,0,2777,0,0,2790,0,5934,6344,9939,0,0,0
2001,4,9,2,2,37497,446,1539,8886,30319,424,43630,0,0,0,11741,5406,0,0,13172,4861,10927,27842
2001,1,2,0,5,22957,1027,4807,11492,39211,0,0,0,530,0,2480,2658,6929,15983,11161,0,0,0
2001,1,2,0,5,22957,1027,4807,33724,115066,0,0,6184,4245,0,9214,14127,18450,38451,34824,0,0,0
2001,3,5,0,4,23803,1936,2164,12526,42740,0,0,3584,1798,0,4055,7685,6252,7198,17550,0,0,0
2001,3,5,0,2,21779,1648,2592,19783,67500,516,53096,5725,1919,4231,12049,10828,7327,1217,36079,0,0,53096
2001,4,9,0,2,12228,357,6860,3582,12221,0,0,0,0,0,2802,0,0,0,9419,0,0,0
2001,4,9,0,2,12228,357,6860,15448,52709,0,0,4829,2485,6875,7623,0,13711,3278,28097,0,0,0
2001,4,9,0,2,12228,357,6860,9755,33284,0,0,0,0,3113,3544,1820,8221,1965,17734,0,0,0
2001,4,9,0,2,13502,357,6860,6714,22908,0,0,0,1606,1303,1986,0,5014,3548,12360,0,0,0
2001,4,9,0,2,12228,357,6860,8001,27299,0,0,0,1405,2937,6718,784,4843,1854,13100,0,0,0
2001,3,5,4,5,41949,4553,83,13827,47178,0,0,0,0,0,8049,20976,7880,1173,9100,0,0,0
2001,3,5,4,3,37991,4546,138,16897,57653,0,0,0,0,0,5925,27350,9728,900,13750,0,0,0
2001,4,9,2,5,22365,446,1539,3626,12370,81,8290,0,1320,0,3303,0,0,0,9067,0,4914,3376
2001,4,9,2,1,19933,152,1967,6994,23865,0,0,0,0,0,3424,0,6042,5244,9155,0,0,0
2001,1,2,0,3,16587,608,5826,7998,27289,0,0,2408,1789,2140,3809,2138,0,0,21342,0,0,0
2001,2,3,0,2,27649,1083,4889,7741,26412,764,78616,1526,426,2640,6870,3786,0,830,14926,0,11870,66746
2001,3,6,0,2,11469,1797,2620,17804,60747,427,43938,4882,0,0,7865,16634,15522,0,20726,0,0,43938
2001,3,6,0,2,15292,1797,2620,14339,48925,1096,112778,4082,0,2865,7220,12620,0,0,29085,0,35170,77608
2001,3,6,0,4,16199,2716,1291,13950,47597,0,0,0,2615,0,4697,13814,10115,5595,13376,0,0,0
2001,4,9,2,2,19740,828,2443,7985,27245,512,52685,3488,3025,0,3814,0,0,0,23431,0,25746,26939
2001,3,6,0,1,15749,1833,2565,22929,78234,0,0,4860,0,3518,3563,12510,15685,13879,32597,0,0,0
2001,3,6,0,2,16874,1833,2565,17925,61160,0,0,0,2102,2628,5808,14018,11366,10446,19522,0,0,0
2001,3,6,0,2,16269,1833,2565,5950,20302,0,0,4185,0,5313,3068,898,0,0,16336,0,0,0
2001,4,9,2,2,21224,579,1971,3600,12283,217,22329,0,0,0,2725,0,0,0,9558,0,10195,12134
2001,2,4,0,2,22576,1114,4873,10581,36103,0,0,0,1471,6958,4323,4252,0,0,27528,0,0,0
2001,2,4,0,2,22576,1114,4873,8367,28548,0,0,0,0,5869,4650,3735,0,0,20163,0,0,0
